Unnamed: 0,Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,photo,x,y,Class_new
134,,10,2,,-21.9,,Pavement,,"(The sills of these doors were 22 ft. below datum.) 
 The paved floor was about 3 ins. above the level of the door-sills.",Floor Features,Water Platforms,,68.13696757020749,27.326793023227424,Water Platforms
135,,10,3,,-20,,Entrance,,"House III, which measures some 58 ft. by 41 ft. 4 ins.^  
(Owing to the batter of the external walls, it is diflacult to give definite measurements as the dimensions vary with the height at which they are taken. Those given are at the level of the main entrance, i.e., 20 ft. below datum, which is practically that of all the interior doorsills,)
is so complete and full of interest as to be one of the show buildings of the site. In it one can picture the domestic life of the times more vividly than in almost any other house in the ancient city. The main facade of this house is to the west with its chief entrance, which is 3 ft. 11 ins. wide, just round the corner from Fore Lane along the southern side of the house (PI. XL, a).",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
136,,10,3,,,,Aperture,,"A rectangular opening in the northern wall of room 62 communicated with 63. This opening, which seems originally to have measured 1 ft. 3-5 ins. wide by 2 ft. 1 in. high and is 3 ft. 3 ins. above the footing of Intermediate III date, may have served as a hatch through which food was passeil ; if so, room 62 have been a kitchen, though no trace of a hearth was found in it. In the follow- ing phase, this aj^erture was raised to bring it into use again and one side was roughly bricked up to turn it into a niche or cupboard in room 62.”^  (4 This niche is not shown in either of the plans to avoid its being confused with a doorway.)",Floor Features,Drainage,,68.13672757,27.32667561489865,Drainage
137,,10,3,,-20,,Entrance,,"It will be noticed that there were no less than four entrances into this build- ing, all at the same level and consequently of the same date, but of these the two from the lane to the south were carefully bricked up, apparently very shortlv aftertheyweremade. Icannotthinkthatitwasintendedtouseallthesedoor- ways at the same time ; and we must suppose that if this builcUng was a dwelling- house its owner was for some time undecided about the position of the entrance doorway, and that he only made up his mind at the last moment.^ 
(^ I am told tliat extra doorways are --umetimes made in Sindh to-dciy in the hope that the ad- iaeent properties can eventually be bought in. I should imagine, however, that in the case of House HI, it would haA'e been difficult to appropriate the lanes that separated it from the buildings around.)",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
138,,10,4,"74, 82",-21.2,,Pavement,,"This almost square enclosure 74, 82 is very roughly paved with brick, much of it broken ; and there seems no doubt that it was ""once a courtyard with a well in its north-western corner (PI. XL, a). Its eastern wall had been entirely removed to the level of the pavement, though, doubtless, deeper excavation will reveal itsfoundations. It was probably of the same thickness as the ruined northern and southern walls of the court. The pavement which is somewhat undulating averages 21-2 ft. below datum, and being mostly made of broken bricks was probablv saved from the brick-robbers' depredations thereby.",Floor Features,Water Platforms,,68.13657194616044,27.32668986116248,Water Platforms
139,,10,4,"74, 82",-21.4,,Doorsill,,"The doorway from the court 74, 82 to the rooms that once existed to the west is 4ft. 3ins. wide. It was originally 5ft. 4ins. in width and appears to have been narrowed almost immediately, for the added brickwork is bonded to a height of twelve courses above the sill which is 21-4 ft. below datum, he., to the level of the niches in the adjacent wall. In the Intermediate II Phase this doorway was re-used at the narrower width.",Floor Features,,,68.13657194616044,27.32668986116248,Uncategorized
140,,10,4,"74, 82",-18.7,,Aperture,,"There are three very curious apertures in the southern wall of the court and the room beyond, the one in the courtyard being 3 ft. 11 ins. wide and the other two 3 ft. 8 ins. wide (PI. XL, c). The floors of these apertures average 18-7 ft. below datum and they Avere presumably made at the latter end of the Intermediate III Phase. The jambs of the two farthest Avest are slightly recessed on the southern side. They were bricked up with a thin layer of masonry and used as niches in the Intermediate II Phase.",Floor Features,Drainage,,68.13657194616044,27.32668986116248,Drainage
141,,10,4,"74, 82",-18.7,,Aperture,,"There are three very curious apertures in the southern wall of the court and the room beyond, the one in the courtyard being 3 ft. 11 ins. wide and the other two 3 ft. 8 ins. wide (PI. XL, c). The floors of these apertures average 18-7 ft. below datum and they Avere presumably made at the latter end of the Intermediate III Phase. The jambs of the two farthest Avest are slightly recessed on the southern side. They were bricked up with a thin layer of masonry and used as niches in the Intermediate II Phase.",Floor Features,Drainage,,68.13657194616044,27.32668986116248,Drainage
142,,10,4,"74, 82",-18.7,,Aperture,,"There are three very curious apertures in the southern wall of the court and the room beyond, the one in the courtyard being 3 ft. 11 ins. wide and the other two 3 ft. 8 ins. wide (PI. XL, c). The floors of these apertures average 18-7 ft. below datum and they Avere presumably made at the latter end of the Intermediate III Phase. The jambs of the two farthest Avest are slightly recessed on the southern side. They were bricked up with a thin layer of masonry and used as niches in the Intermediate II Phase.",Floor Features,Drainage,,68.13657194616044,27.32668986116248,Drainage
143,,10,1,02,-16.7,,Pavement,,"A nearly square patch of pavement (2), 5 ft. 1 in., E.-W., by 4 ft. 5 ins., N.-S., in the south-western corner of this house was enclosed on the north and east by a w all, one brick in thickness, which had been destroyed down to the brick edging, 5 ins. high, that bordered the pavement on all four sides.^ (The level of this pavement was 16-7 ft. below datum.)",Floor Features,Water Platforms,,68.13695734039524,27.326673394270657,Water Platforms
144,,10,1,04,-17.8,,Pavement,,"This small ablution place overlay another and larger extent of paving with a layer of 7-5ins. of debris between the two. The lower pavement seems to have covered the whole of room 4, but only the western part of it remained, and undulated badly owing to subsidences here and there.^ 
(^Its average level was 17.8 ft. below datum.)
A portion of this pavement is seen just beyond the upper pavement in PI. XLI, c, and it was drained by the horizontal outfall still to be seen on the right of the chute in the photograph.  ",Floor Features,Water Platforms,,68.13695734039524,27.326673394270657,Water Platforms
145,,10,1,04,-17.7,,Doorsill,,"The E.-W. measurement of room4 we shall never know; its width N.-S. was 19 ft. and there were tw'O or more chambers (3, 5, 8) along its northern side, the most complete of which was entered by a doorway, 3 ft. 4 ins. wide, whose sill was 17.7 ft. below datum.",Floor Features,,,68.13695734039524,27.326673394270657,Uncategorized
146,,10,1,02,-7.2,,Stair Tread,,"On the eastern side of the ablution pavement (2), three treads remained of a little flight of steps, 2 ft. 8 ins. wide, each 7-5 ins. broad by 8 ins. high. of the lowest step was 9 • 5 ins. above the pavement and this stairway was probably a rather later addition whose purpose is somewhat obscure. Possibly the floor was raised later in the same period; for though we found no pavement above the one illustrated, it might have been removed at the time that so much damage was done to the rest of the house. ",Floor Features,,,68.13695734039524,27.326673394270657,Uncategorized
147,,10,1,08,-17.2,,Pavement,,"There are indications that the small badly des-
troyed room (8) also was paved at the level 17-2 ft. below datum.
",Floor Features,Water Platforms,,68.13695734039524,27.326673394270657,Water Platforms
148,,10,2,24,-18.3,,Foundation,,The foundation of the northern wall of room 24 descends as low as 18-3 ft. below datum and was constructed of alternate courses of burnt and unburnt bricks which all appear as headers on either face of the wall. The burnt brick footing above this foundation was 15-5 ft. below datum and marks the level of a pavement which had been removed.,Floor Features,,,68.13696757020749,27.326793023227424,Uncategorized
149,,10,2,24,-15.5,,Footing,,The burnt brick footing above this foundation was 15-5 ft. below datum and marks the level of a pavement which had been removed.,Floor Features,,,68.13696757020749,27.326793023227424,Uncategorized
150,,10,2,26,-16,,Pavement,,"The well-room (26) in this house was about the same size as in the previous period, but was now* entered from the west (PI. XLI, f). The southern jamb of the doorway on this side is quite clear, but its width could not be determined owing to the bad condition of the wall. It is also uncertain whether or not there was a second doorway in this wall. The pavement seen in both plan and photo- graph was 16 ft. below datum and was drained through a small hole in the western wall of the room.",Floor Features,Water Platforms,,68.13696757020749,27.326793023227424,Water Platforms
151,,10,3,"65, 67",-17.9,,Foundation,,"Despite the depth to which the founda- tions of the partition walls descend, — 17-9 ft., I think the actual explanation is thatthisspacewasnotencloseduntiltheIntermediateIPhase; thentherewere two doorways, as will be seen in PI. XVIII, into the small enclosure, which was probably roofed over and used as quarters for a watchman to guard the house which still had lanes on three sides of it.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
152,,10,4,,-16.5,,Doorsill,,At the same time the sill of the doorway between the court- yard and the house was raised to 16-5 ft. below datum.,Floor Features,,,68.13657194616044,27.32668986116248,Uncategorized
153,,10,4,,-12.7,,Pavement,,"The very curious mass of masonry round the well was raised, broken as well
 as whole bricks being used in its construction (Pis. XXIV, b
 to the west of it. The level to which ‘this masonry reached was 15-2 ft. below datum, and the surface of a broken pavement above it was 2 • 5 ins. higher.
 XL, a). Its dimensions were some 11 ft. by 10 ft. 3 ins. and it was bonded into the house-wall
  The purpose of this mass of masonry presents a problem ; possibly it was built with 
the intention of preventing the infiltration of sewage into the well.",Floor Features,Water Platforms,,68.13657194616044,27.32668986116248,Water Platforms
154,,10,3,,-12.7,,Doorsill,,"There were fifteen doors in the outer walls, eight of them opening into the court; all but two of them were blocked up when the walls of the house were raised in the following phase. The  levels of the doorsills averaged -12.7 ft., the highest being at — 12 -.5 ft. and the lowest — 13-2 ft. below datum.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
155,,10,3,,-12.5,,Doorsill,,"There were fifteen doors in the outer walls, eight of them opening into the court; all but two of them were blocked up when the walls of the house were raised in the following phase. The  levels of the doorsills averaged -12.7 ft., the highest being at — 12 -.5 ft. and the lowest — 13-2 ft. below datum.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
156,,10,3,,-13.2,,Doorsill,,"There were fifteen doors in the outer walls, eight of them opening into the court; all but two of them were blocked up when the walls of the house were raised in the following phase. The  levels of the doorsills averaged -12.7 ft., the highest being at — 12 -.5 ft. and the lowest — 13-2 ft. below datum.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
157,,10,4,,-12.7,,Stair Tread,,"The little staircases in the lanes alone the southern side of this house and also
running southward from it rested on rubble. They evidently gave access to the  roof or upper storey of a house that was l)uilt right over the^former lanes, an excellent example of encroachment. The flight of steps in Fore Lane was 3 ft 8 ins. wide with treads 11 ins. broad and 8 ins. high, and it stood well away from the southern wall of the lane.‘  (* Its lowe.st step was 12-7 ft. below datum.)",Floor Features,,,68.13657194616044,27.32668986116248,Uncategorized
158,,10,3,,,,Entrance,,"The house was entered as through- out the Intermediate Period at the S. W. corner.  AU the other unexplained and apparently unnecessary doorways had been wholly or partially bricked up, and in the latter case evidently served as niches or cupboards.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
159,,10,4,,-9.9,,Pavement,,"Of House IV again, practically nothing was found except the well and some remains of the outer walls. A small square pavement at the level — 9-9 ft. had unaccountably escaped the general destruction, and its original edging still remained along two of its sides.",Floor Features,Water Platforms,,68.13657194616044,27.32668986116248,Water Platforms
160,,10,1,,-4.8,,Doorsill,,"House I, which had grown considerably in size by encroachment on Fore Lane, was entered from the north by a doorway, 3 ft. 4 ins. wide, whose well pre- served jambs still stood 1 ft. 4 ins. above the sill.- 
( The level of this door-sill was 4-8 ft. below datum.)",Floor Features,,,68.13695734039524,27.326673394270657,Uncategorized
161,,10,1,"10, 11",-6.9,,Doorsill,,"Room 11 at first communicated with room 10 by a door- way, 4 ft. 7 ins. wide, but this was bricked up in the Late Ib Period.  (The sill was 6*9 ft. below datum.)",Floor Features,,,68.13695734039524,27.326673394270657,Uncategorized
162,,10,2,,-5.3,,Doorsill,,"The entrance door from the courtyard to the east was 3ft. 9ins.wide.^ 
(^Its sill was — 5-3 ft.)
A slightly narrower door gave access to the well-room from the rest of the house. ",Floor Features,,,68.13696757020749,27.326793023227424,Uncategorized
163,,10,3,,-6.8,,Doorsill,,"
western wall of House I apparently no longer existed, and a new doorway was
made in the raised eastern wall of House III, whose sill was 6 8 ft. below datum.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
164,,10,3,,-4.9,,Doorsill,,"In the Late Ib Phase, another dooi*way with its sill 4-9 ft. below datum was made from House III, it was, in fact, immediately above the door of the former lock-up shop ——into room 15 of House VII, Block 9. This latter may still have been a lane, though it is more probable that it had already been built over.",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
165,,10,3,"55, 57, 59",-7.6,,Wall Feature (ledge),,"There is reason to think that there was a door in the northern wall of room 56 of House III, and another in the southern wall of the same chamber or in the recess 57, giving access to the court 67 through the passage 55, 59. Along all four sides of the court, a ledge at the level — -7.6 indicates the difference in thickness between the new-built walls and the thicker earlier walls that now served as foundations. ",Floor Features,,,68.13672757,27.32667561489865,Uncategorized
166,,10,3,67,-8.1,,Pavement,,The fragment of a pavement along the eastern side of the court 67 lay 8*1ft. below datum. The mud-plastered walls of the small room 63 show evidence of having been burnt at some date before the room was shut off from the rest of the house.,Floor Features,Water Platforms,,68.13672757,27.32667561489865,Water Platforms
167,,10,4,"81, 83, 84",-6.9,,Doorsill,,"The large new House IV was apparently entered from the south by a door- way into room 84, the apparent doorway on the northern side of the house being in reality a break in the wall. The central space (81), which measured 20 ft. 6 ins. by 15 ft. 3 ins., was probably the new courtyard in place of the one built over. The eastern jamb of the doorway leading from it into room 83 had a rebate, 7x9 ins., a very unusual feature in the doorways of Mohenjo-daro. The sills of all the doors from the courtyard were some 6-9 ft. below datum and, therefore, of Late II date.
",Floor Features,,,68.13657194616044,27.32668986116248,Uncategorized
168,,10,4,78,-5.1,,Pavement,,"In the Ib Phase, room 78 served as a bathroom. Its well-laid pavement of cut bricks, 10x5x2 ins. in size, sloped towards the south-eastern corner, where the water ran out through an aperture in the wall, 1 ft. 7 ins. wide.^  (^The highest part of the pavement was 5*1 ft. below datum.)",Floor Features,Water Platforms,,68.13657194616044,27.32668986116248,Water Platforms
169,,10,4,"74, 87, 88",-8.6,,Pavement,,"The very long chamber 74, 87, 88 was 45 ft. 3 ins. in length by 7 ft. 9 ins. wide. In it the well now reached to the level 8*4 ft. below datum with a coping built of wedge-shaped bricks.- Round it there was a neatly laid pavement whose level,- 8 6ft., dates it to the LateII",Floor Features,Water Platforms,,68.13657194616044,27.32668986116248,Water Platforms
170,,10,4,72,-7,,Stair Tread,,"In the passage 72, two treads remained of a stairway, 2 ft. 10 ins. wide, each
7 ins. broad and 10 ins. high. The level of the lowest step was — 7 ft which dates this staircase to the Late II Phase.",Floor Features,,,68.13657194616044,27.32668986116248,Uncategorized
971,139-065-X,7,9,29,-23.1,Early Periods,Beads,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Beauty / Affect
998,139-092-X,7,9,29,-20.2,Intermediate III,Beads,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Beauty / Affect
1292,132-028-X,7,9,20,-17,Intermediate III,Metal,,,Artefacts,Craft,,68.13711358892812,27.32680866020456,Making / Craft / Food
1300,130-019-X,7,9,29,-19.5,Intermediate III,Metal,,,Artefacts,Craft,,68.13711358892812,27.32680866020456,Making / Craft / Food
1311,127-009-X,7,9,,-17,Intermediate III,Metal,,,Artefacts,Craft,,68.13711358892812,27.32680866020456,Making / Craft / Food
1767,060-004-X,7,9,30,-15.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-004-x.png,68.13711358892812,27.32680866020456,Feeding / holding
6,,10,2,25,-20.4,Intermediate III,Pavement,,"Only the northern half of the room was paved at this period. It is difficult to estimate how high the coping stood above the pavement, but it would evidently have been difficidt to pass from one end of the room to the other, and each end therefore had its own door, 2 ft. wide, in the eastern wall. The paved floor was about 3 ins. above the level of the door-sills. ",Water Features,Water Platforms,,68.13696757020749,27.326793023227424,Water Platforms
7,,10,4,,-20.4,Intermediate III,Well,,"There seems no doubt that it was once a courtyard with a well in its north-western corner (PI. XL, a). Its eastern wall had been entirely removed to the level of the pavement, though, doubtless, deeper excavation will reveal its foundations. ",Water Features,Well,,68.13657194616044,27.32668986116248,Well
8,,10,4,,-20.4,Intermediate III,Well Feature Detail,,"A bricked-up chute, 1 ft. 10 -.5 ins. wide, is seen on the outside of the northern wall of the well-chamber ; and judging from the height which the wall now stands this chute was probably used and re-used for a considerable period of time.",Water Features,Well,,68.13657194616044,27.32668986116248,Well
9,,4,1,79,-9,Late III,Well - Pit,,"Late III Phase (PL XIX). Average level:— 9-9 ft. ..... []... The pavement in room 79 was laid in several courses, in all 1 ft. thick, with its surface 9 ft. below datum. In the X. E. corner of this floor was a round pit, 2 ft. 3 ins. in diameter, made like a well of wedge-shaped bricks and with its top level with the pavement. As the floor of this pit was not paved, it may have been a soak-pit, or possibly it .served as a stand for a very large water-bowl or pan.  ",Water Features,Well,,,,Well
10,,4,1,,-20.5,Intermediate III,Pottery - Jar,,"A large storage jar in the north-western corner ol room 16 unfortunately fell to pieces on removal. Immediately below it was another, with its rim just below the pavement which was of two courses of burnt brick.^ Both jars were empty, and it is possible that the lower one was intended to hold valuables and that the upper one served as a blind.  [^This pavement was 20.5 ft. below datum.]",Water Features,Drainage,,,,Feeding / holding
11,,9,5,,-14,Intermediate II,Aperture,,"Both were 14 ft. below datum, and they were drained through rectangular apertures in their eastern walls into little small drain in the alley outside.",Water Features,Drainage,,68.13682597,27.32701586405919,Drainage
12,,9,6,,-15.7,Intermediate II,Pipe,,"A vertical pottery drain was unearthed, neatly enclosed in masonry (PL XXXIX, d). The top of the pipe, which is also illustrated in Pis. CVIII, 30 ; CX, 35, was 15 -7 ft. below datum.",Water Features,Drainage,,68.13691437157924,27.326887650571138,Drainage
13,"PI. XXXIX, a",9,7,,-15.9,Intermediate II,Pavement,,"no longer in use. Again, an ablution pavement, some 5 ft. 2 ins. by 4 ft. 6 ins. in size, made of carefully cut bricks, occupied the southern end of passage 49.’ This pavement (PI. XXXIX, a) sloped appreciably towards its S.-E. corner, and the wall to the south of it still stood some 3 ft. high, whereas the other walls around had been partially demolished.",Water Features,Water Platforms,,68.13684339292682,27.32681827002492,Water Platforms
14,,9,7,21,-15.9,Intermediate II,Pavement,,The ment little ablution pavement or privy against the western side of room 21 was edged all round with brick in the usual way and drained into the street through an aperture in the western wall of the house. ,Water Features,Water Platforms,,68.13684339292682,27.32681827002492,Water Platforms
15,,9,7,21,-15.9,Intermediate II,Aperture,,The ment little ablution pavement or privy against the western side of room 21 was edged all round with brick in the usual way and drained into the street through an aperture in the western wall of the house. ,Water Features,Drainage,,68.13684339292682,27.32681827002492,Drainage
16,"PI. XLI, f",10,2,26,-15.9,Intermediate II,Well,,"The well-room (26) in this house was about the same size as in the previous period, but was now* entered from the west (PI. XLI, f). The pavement seen in both plan and photograph was 16 ft. below datum and was drained through a small hole in the western wall of the room.",Water Features,Well,,68.13696757020749,27.326793023227424,Well
17,"PI. XLI, f",10,2,26,-16,Intermediate II,Pavement,,"The well-room (26) in this house was about the same size as in the previous period, but was now* entered from the west (PI. XLI, f). The pavement seen in both plan and photograph was 16 ft. below datum and was drained through a small hole in the western wall of the room.",Water Features,Water Platforms,,68.13696757020749,27.326793023227424,Water Platforms
18,"PI. XLI, f",10,2,26,-15.9,Intermediate II,Aperture,,"The well-room (26) in this house was about the same size as in the previous period, but was now* entered from the west (PI. XLI, f). The pavement seen in both plan and photograph was 16 ft. below datum and was drained through a small hole in the western wall of the room.",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
19,,10,2,,-19.1,Intermediate II,Drain,,"The channel of the drain beneath this staircase was 8 ins. wide by 13 ins. deep, its bed at this point being 19.1 ft. below datum.",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
20,"PI. XLI, c",10,1,,-15.9,Intermediate II,Aperture,,"The water escaped through an aperture, 3.75 ins. wide, in the southern wall which was originally larger, but was partially blocked up with very rough masonry (PI. XLI, c). The water-chute, 1 ft. 11.5 ins. wide, beneath this aperture was of unusual workmanship and sloped at about the angle 45° . This chute seems originally to have drained an upper storey or the roof of the building from the foot of a vertical channel in the thickness of the wall, an arrangement that was quite usual at Mohenjo-daro.
A portion of this pavement is seen just beyond the upper pavement in PI. XLI, c, and it was drained by the horizontal outfall still to be seen on the right of the chute in the photograph.",Water Features,Drainage,,68.13695734039524,27.326673394270657,Drainage
21,"PI. XLI, c",10,1,,-15.9,Intermediate II,Chute,,"The water escaped through an aperture, 3.75 ins. wide, in the southern wall which was originally larger, but was partially blocked up with very rough masonry (PI. XLI, c). The water-chute, 1 ft. 11.5 ins. wide, beneath this aperture was of unusual workmanship and sloped at about the angle 45° . This chute seems originally to have drained an upper storey or the roof of the building from the foot of a vertical channel in the thickness of the wall, an arrangement that was quite usual at Mohenjo-daro.
A portion of this pavement is seen just beyond the upper pavement in PI. XLI, c, and it was drained by the horizontal outfall still to be seen on the right of the chute in the photograph.",Water Features,Drainage,,68.13695734039524,27.326673394270657,Drainage
22,"PI. XLI, c",10,1,,-15.9,Intermediate II,Pavement,,"The water escaped through an aperture, 3.75 ins. wide, in the southern wall which was originally larger, but was partially blocked up with very rough masonry (PI. XLI, c). The water-chute, 1 ft. 11.5 ins. wide, beneath this aperture was of unusual workmanship and sloped at about the angle 45° . This chute seems originally to have drained an upper storey or the roof of the building from the foot of a vertical channel in the thickness of the wall, an arrangement that was quite usual at Mohenjo-daro.
A portion of this pavement is seen just beyond the upper pavement in PI. XLI, c, and it was drained by the horizontal outfall still to be seen on the right of the chute in the photograph.",Water Features,Water Platforms,,68.13695734039524,27.326673394270657,Water Platforms
23,"PI. XLI, c",10,1,,-15.9,Intermediate II,Outfall,,"The water escaped through an aperture, 3.75 ins. wide, in the southern wall which was originally larger, but was partially blocked up with very rough masonry (PI. XLI, c). The water-chute, 1 ft. 11.5 ins. wide, beneath this aperture was of unusual workmanship and sloped at about the angle 45° . This chute seems originally to have drained an upper storey or the roof of the building from the foot of a vertical channel in the thickness of the wall, an arrangement that was quite usual at Mohenjo-daro.
A portion of this pavement is seen just beyond the upper pavement in PI. XLI, c, and it was drained by the horizontal outfall still to be seen on the right of the chute in the photograph.",Water Features,Drainage,,68.13695734039524,27.326673394270657,Drainage
24,"PI. XXXIX, c",9,3,35,-15.9,Intermediate II,Pavement,,"A curiously concave pavement in room 35, which was so laid that the water collected in its centre and ran down a little open channel chiselled in the floor (PI. XXXIX, c) and out through a hole in the south-eastern corner of the room to the street outside. In the foreground of the photograph another paved floor (38) is seen which drained into a jar close to its south-eastern corner.",Water Features,Water Platforms,,68.13723189893246,27.326929151802386,Water Platforms
25,"PI. XXXIX, c",9,3,35,-15.9,Intermediate II,Channel,,"A curiously concave pavement in room 35, which was so laid that the water collected in its centre and ran down a little open channel chiselled in the floor (PI. XXXIX, c) and out through a hole in the south-eastern corner of the room to the street outside. In the foreground of the photograph another paved floor (38) is seen which drained into a jar close to its south-eastern corner.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
26,"PI. XXXIX, c",9,3,35,-15.9,Intermediate II,Aperture,,"A curiously concave pavement in room 35, which was so laid that the water collected in its centre and ran down a little open channel chiselled in the floor (PI. XXXIX, c) and out through a hole in the south-eastern corner of the room to the street outside. In the foreground of the photograph another paved floor (38) is seen which drained into a jar close to its south-eastern corner.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
27,"PI. XXXIX, c",9,3,38,-15.9,Intermediate II,Pavement,,"A curiously concave pavement in room 35, which was so laid that the water collected in its centre and ran down a little open channel chiselled in the floor (PI. XXXIX, c) and out through a hole in the south-eastern corner of the room to the street outside. In the foreground of the photograph another paved floor (38) is seen which drained into a jar close to its south-eastern corner.",Water Features,Water Platforms,,68.13723189893246,27.326929151802386,Water Platforms
28,"PI. XXXIX, c",9,3,38,-15.9,Intermediate II,Pottery - Jar,,"A curiously concave pavement in room 35, which was so laid that the water collected in its centre and ran down a little open channel chiselled in the floor (PI. XXXIX, c) and out through a hole in the south-eastern corner of the room to the street outside. In the foreground of the photograph another paved floor (38) is seen which drained into a jar close to its south-eastern corner.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Feeding / holding
1927,062-016-X,7,9,30,-15.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-016-x.png,68.13711358892812,27.32680866020456,Feeding / holding
2101,066-007-X,7,9,30,-15.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-007-x.png,68.13711358892812,27.32680866020456,Feeding / holding
32,,9,6,,-13,Intermediate I,Pavement,,"A pavement, some 6 ft sq at the eastern end of w this room was surrounded by a all, half a brick thick, which stood in places 1 ft. 7 ins. high above the paving but had no door in it. Had this structure been situated in a street, we should have regarded it as a cesspit, but inside a room it may have been a grain-bin. Beneath it lay another pavement of about the same size, some 1 ft. lower. This house was mitered from the passage along its eastern side by a doorwuiy, 2 ft. 10 ins. wide, which was blocked up later.",Water Features,Water Platforms,,68.13691437157924,27.326887650571138,Water Platforms
33,,9,6,,-13,Intermediate I,Pavement,,"A pavement, some 6 ft sq at the eastern end of w this room was surrounded by a all, half a brick thick, which stood in places 1 ft. 7 ins. high above the paving but had no door in it. Had this structure been situated in a street, we should have regarded it as a cesspit, but inside a room it may have been a grain-bin. Beneath it lay another pavement of about the same size, some 1 ft. lower. This house was mitered from the passage along its eastern side by a doorwuiy, 2 ft. 10 ins. wide, which was blocked up later.",Water Features,Water Platforms,,68.13691437157924,27.326887650571138,Water Platforms
34,,9,6,"78, 33",-15.8,Intermediate I,Pavement,,"In places deep cavities had been worn in it by the setting down of numberless water-jars. An ablution platform between the well and chamber 33, at the level — 15.8 ft., was constructed of three courses of brick, of which the uppermost layer was rubbed down quite smooth. ",Water Features,Water Platforms,,68.13691437157924,27.326887650571138,Water Platforms
35,,9,6,78,-13,Intermediate I,Well,,"The internal diameter of this well, whose steening was raised to the level - 13.4 ft. in the subsequent period, was 2 ft. 6 ins.",Water Features,Well,,68.13691437157924,27.326887650571138,Well
36,,9,3,,-13,Intermediate I,Aperture,,The floor of this room sloped to the south-eastern corner Ar here the water ran through a small aperture in the wall into the street drain outside. ,Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
2109,066-015-X,7,9,31,-21.3,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-015-x.png,68.13711358892812,27.32680866020456,Feeding / holding
2141,066-047-X,7,9,30,-15.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-047-x.png,68.13711358892812,27.32680866020456,Feeding / holding
2143,066-049-X,7,9,29,-22.2,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-049-x.png,68.13711358892812,27.32680866020456,Feeding / holding
2284,085-137-X,7,9,31,-6.6,Late II,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
42,,9,6,79,-9.9,Late III,Drain,,"From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,,68.13691437157924,27.326887650571138,Drainage
43,,9,6,79,-9.9,Late III,Pit,,"From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,,68.13691437157924,27.326887650571138,Drainage
44,,9,9,,-9.9,Late III,Pavement,,The wash-down pavement in the north-eastern corner of the house drained into Central Street.,Water Features,Water Platforms,,68.13699991543639,27.32712846,Water Platforms
45,,9,1,,-10.7,Late III,Pavement,,This pavement is 10.7 ft. below datum and a pottery jar sunk in one corner served to drain it ,Water Features,Water Platforms,,68.13725277565722,27.32701849991655,Water Platforms
46,,9,1,,-9.9,Late III,Pottery - Jar,,This pavement is 10.7 ft. below datum and a pottery jar sunk in one corner served to drain it ,Water Features,Drainage,,68.13725277565722,27.32701849991655,Feeding / holding
47,,9,3,,-9.9,Late III,Drain,,"A little channel, 5 ins. wide by 8.5 ins. deep, served to carry off the drainage o this house and also of House I in Block 8. A cesspit beside it, 3 ft. 2 ins. long by 1 tt. 10 ins. wide and 1 ft. 3 ins. deep, also served room 35 of House III. This drain sloped southwards to enter a larger drain whose further course we were unable to find.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
